-82.5642285,36.9759301
-82.5641857,36.976072
-82.5641606,36.9761167
-82.5639692,36.975552
-82.5639759,36.9756677
-82.5639797,36.9757792
-82.56397,36.9758828
-82.5649303,36.9753348
-82.5649724,36.9750498
-82.5646305,36.9746806
-82.5642646,36.9742769
-82.5639123,36.9741507
-82.5637535,36.9742124
-82.5636538,36.97427
-82.5635853,36.9743467
-82.5635437,36.9744403
-82.5633052,36.9745241
-82.5634945,36.9749327
-82.5636713,36.9751292
-82.5630344,36.9742886
-82.5629234,36.9742102
-82.5628217,36.9741326
-82.562734,36.9740726
-82.562511,36.9739135
-82.5624378,36.973628
-82.5626331,36.9734486
-82.5628989,36.9733909
-82.5632288,36.9735784
-82.5639046,36.9740048
-82.5639958,36.9740594
-82.5635949,36.9745966
-82.5636644,36.9746674
-82.5637772,36.9747731
-82.5638661,36.9748724
-82.563943,36.9749414
-82.5640786,36.9750774
-82.5642045,36.9752124
-82.5642866,36.9753046
-82.5643588,36.9753882
-82.5644401,36.9754812
-82.5622983,36.9737939
-82.5622098,36.9739548
-82.5623449,36.9740422
-82.5624822,36.9741261
-82.5628286,36.9743574
-82.5630262,36.9745136
-82.5631614,36.9747438
-82.5632938,36.9749278
-82.563516,36.9751683
-82.5636872,36.9753884
-82.5637758,36.9758552
-82.5619268,36.973093
-82.5617205,36.972842
-82.5615817,36.9728851
-82.5613303,36.972974
-82.5614528,36.9728111
-82.5630009,36.9723607
-82.5610372,36.9725632
-82.5608765,36.9724731
-82.5606991,36.9722883
-82.5614092,36.9718933
-82.5599807,36.9719809
-82.5594659,36.9727891
-82.5595042,36.9728212
-82.5594507,36.9729002
-82.5594398,36.9729567
-82.5593258,36.9730564
-82.5592114,36.9731506
-82.5590767,36.9733161
-82.5591306,36.9734689
-82.5589622,36.9734252
-82.5598751,36.9719243
-82.5599057,36.9712816
-82.5601202,36.9711664
-82.5600964,36.9708733
-82.5594171,36.971347
-82.5591462,36.971275
-82.5592093,36.971308
-82.5590758,36.9715589
-82.5593355,36.9713645
-82.5591085,36.9713149
-82.5589701,36.9714906
-82.5590047,36.9712609
-82.5587444,36.9717508
-82.5585939,36.9716811
-82.5586454,36.9716243
-82.5583504,36.9714756
-82.5585535,36.9717275
-82.5582627,36.9715998
-82.5580291,36.9716092
-82.5583833,36.971381
-82.5585485,36.9712222
-82.5584863,36.9712469
-82.5582658,36.9711301
-82.5582395,36.9712867
-82.5583157,36.9713473
-82.5564453,36.9708835
-82.5562343,36.9710327
-82.5586169,36.9718923
-82.5585354,36.972003
-82.5584045,36.9721652
-82.5582586,36.9723273
-82.5581509,36.97246
-82.5580348,36.972586
-82.5579192,36.9727126
-82.5578162,36.9728292
-82.5577234,36.9729497
-82.5576299,36.9730766
-82.5574861,36.9733087
-82.5573922,36.973274
-82.5572191,36.9735117
-82.5571017,36.9736467
-82.5569512,36.9738217
-82.5568324,36.9739396
-82.5567317,36.974033
-82.5566732,36.9741506
-82.5566445,36.9743092
-82.5567317,36.9737555
-82.5564851,36.9736992
-82.5562377,36.9736462
-82.5559804,36.9735903
-82.5555803,36.973524
-82.5552187,36.97348
-82.554902,36.9734494
-82.554637,36.97339
-82.5543521,36.9732933
-82.5542052,36.9732743
-82.554227,36.9733821
-82.5544019,36.9733641
-82.5542021,36.9734542
-82.5540109,36.973583
-82.5525074,36.9746087
-82.5518255,36.9736079
-82.5514949,36.9728555
-82.551621,36.9725223
-82.5517916,36.9722626
-82.5517782,36.9721677
-82.5516113,36.971079
-82.5516368,36.9707329
-82.5517264,36.9705595
-82.5597947,36.9733844
-82.5595646,36.9736218
-82.558214,36.9751529
-82.560996,36.9726552
-82.560777,36.9727247
-82.5605242,36.9728421
-82.5602841,36.973005
-82.5613697,36.9703306
-82.5614117,36.9702178
-82.5615247,36.970143
-82.5615748,36.9700493
-82.5616741,36.9699818
-82.5619082,36.969968
-82.5619869,36.9698463
-82.5620193,36.9697822
-82.5623559,36.9699784
-82.5627952,36.9701682
-82.563166,36.9703533
-82.5632475,36.9703966
-82.5633226,36.9703246
-82.5630789,36.970218
-82.5628018,36.9700902
-82.5625722,36.9699891
-82.5620353,36.9694906
-82.5635107,36.9705582
-82.5637941,36.9707466
-82.5640321,36.9709301
-82.564254,36.9711132
-82.5643382,36.9709639
-82.5645756,36.9714339
-82.5648054,36.9716898
-82.5650441,36.9720002
-82.5651334,36.9721147
-82.5654009,36.9721022
-82.5657383,36.9722308
-82.5633717,36.9722996
-82.5634326,36.9721054
-82.5635755,36.9717988
-82.5636358,36.9723174
-82.5639071,36.9723639
-82.5640312,36.9723729
-82.5640586,36.9722904
-82.5638888,36.9722115
-82.5636935,36.9721918
-82.5642993,36.9722855
-82.5645136,36.9723206
-82.5647275,36.9723851
-82.5648035,36.9724093
-82.5630107,36.970066
-82.5634318,36.9701011
-82.5561042,36.9711955
-82.5560035,36.9714625
-82.5560004,36.9716778
-82.5560662,36.9718965
-82.5562031,36.972072
-82.5564499,36.972245
-82.5567548,36.9723592
-82.5570039,36.9723642
-82.5572359,36.9722916
-82.5574242,36.9721796
-82.5576219,36.97225
-82.5578017,36.9723395
-82.5579047,36.9723044
-82.5580001,36.9724184
-82.5580752,36.9724797
